building_id,view_stem,source_image,source_width_px,source_height_px,provisional_height_source,provisional_plane_ax_local,provisional_plane_by_local,provisional_plane_c_local,outline_sample_count,positive_depth_sample_count,in_frame_sample_count,in_frame_fraction,unique_in_frame_pixel_count,frame_cut,semantic_exclusion_known_pixel_count,semantic_exclusion_known_fraction,target_mask_overlap_pixel_count,target_mask_overlap_fraction,neighbor_mask_overlap_pixel_count,occlusion_estimate_fraction,neighbor_excluded_pixel_count,edge_valid_pixel_count,edge_response_sum,edge_response_mean,edge_response_median,edge_response_p10,edge_definition,semantic_mask_scope,semantic_mask_npz,semantic_mask_sha256,gt_used_for_measurement,lod2_used_for_measurement,als_used_for_measurement,learning_runs_started,new_inference_runs,status,note
DEBY_LOD2_4907199,DJI_20241217095141_0077_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217095141_0077_D.JPG,1136,1013,cached image-derived FM fitted plane,0.016043000000,0.001028000000,-31.860301000000,208,208,169,0.812500000000,168,true,168,1.000000000000,62,0.369047619048,0,0.000000000000,0,168,5.500071372160,0.032738520072,0.018956559590,0.005432981163,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_4907199_DJI_20241217095141_0077_D.npz,e570c75687116cce1da980acc2ca9bb5569bd4b35f4dde154951f0ec7f18b9c3,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_4907199,DJI_20241217095145_0079_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217095145_0079_D.JPG,1160,1013,cached image-derived FM fitted plane,0.016043000000,0.001028000000,-31.860301000000,208,208,191,0.918269230769,190,true,190,1.000000000000,88,0.463157894737,0,0.000000000000,0,190,7.484831640975,0.039393850742,0.019361130136,0.006200544432,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_4907199_DJI_20241217095145_0079_D.npz,656871b70a66ec5b9e690d9ad1494adccd493fa43e74f9be9c3dd35eac25789b,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_4907199,DJI_20241217095147_0080_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217095147_0080_D.JPG,1159,1013,cached image-derived FM fitted plane,0.016043000000,0.001028000000,-31.860301000000,208,208,190,0.913461538462,189,true,189,1.000000000000,105,0.555555555556,0,0.000000000000,0,189,7.209469407937,0.038145340783,0.016867304445,0.006136906134,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_4907199_DJI_20241217095147_0080_D.npz,8ecd0152ec34647c3d632bf438adf25cc1cc47a73502d5216b3d0f23ac8b6740,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_4907199,DJI_20241217095149_0081_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217095149_0081_D.JPG,1159,1013,cached image-derived FM fitted plane,0.016043000000,0.001028000000,-31.860301000000,208,208,188,0.903846153846,188,true,188,1.000000000000,107,0.569148936170,0,0.000000000000,0,188,7.178200433431,0.038181917199,0.019006203840,0.006105086985,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_4907199_DJI_20241217095149_0081_D.npz,b180fe5fdac2fccb46918ee1122d49bdc1da48ad891aeee7ed308de0ae0ff104,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_4907199,DJI_20241217095441_0023_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217095441_0023_D.JPG,1400,1013,cached image-derived FM fitted plane,0.016043000000,0.001028000000,-31.860301000000,208,208,153,0.735576923077,153,true,153,1.000000000000,68,0.444444444444,0,0.000000000000,0,153,11.933286378774,0.077995335809,0.044454055093,0.008408901452,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_4907199_DJI_20241217095441_0023_D.npz,e1782a674cbcd2364524e5328d4e4abc70dec3a04ca4d48ee0943a7cb44e7998,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_4907199,DJI_20241217095531_0048_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217095531_0048_D.JPG,1363,1013,cached image-derived FM fitted plane,0.016043000000,0.001028000000,-31.860301000000,208,208,40,0.192307692308,40,true,40,1.000000000000,3,0.075000000000,0,0.000000000000,0,40,1.019367556186,0.025484188905,0.012459023463,0.002691749424,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_4907199_DJI_20241217095531_0048_D.npz,e40c6910782d6ac6b0d7a4e8badeffd0155d1e3436d449c3abeb00e6f155f358,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_8568391,DJI_20241217084901_0194_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217084901_0194_D.JPG,1400,1013,cached image-derived FM fitted plane,0.002614000000,-0.017164000000,-41.034060000000,158,158,99,0.626582278481,99,true,99,1.000000000000,30,0.303030303030,40,0.404040404040,40,59,1.640542255493,0.027805800941,0.021922235074,0.009596916061,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_8568391_DJI_20241217084901_0194_D.npz,d9c19f0e6ee1d4effbb2ac22f8f9869d7ea3278cb1875143987293ee3d019266,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_8568391,DJI_20241217084903_0195_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217084903_0195_D.JPG,1400,1013,cached image-derived FM fitted plane,0.002614000000,-0.017164000000,-41.034060000000,158,158,75,0.474683544304,75,true,75,1.000000000000,16,0.213333333333,25,0.333333333333,25,50,1.415425462296,0.028308509246,0.018126829677,0.008084520835,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_8568391_DJI_20241217084903_0195_D.npz,82c60d2211c4a5febb896e8be941c534cf8f32adb1355115e28c52067e8639f6,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_8568391,DJI_20241217095441_0023_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217095441_0023_D.JPG,1400,1013,cached image-derived FM fitted plane,0.002614000000,-0.017164000000,-41.034060000000,158,158,158,1.000000000000,158,false,158,1.000000000000,55,0.348101265823,53,0.335443037975,53,105,2.625392710274,0.025003740098,0.021568627451,0.005545935539,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_8568391_DJI_20241217095441_0023_D.npz,db2dc978d5b9c6dfa0f3f81a9248f270bbd89cfa6b60bb61cf34a5a3bb0dff97,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
DEBY_LOD2_8568392,DJI_20241217084901_0194_D,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images/DJI_20241217084901_0194_D.JPG,1400,1013,cached image-derived FM fitted plane,0.487615000000,-0.395458000000,17.642724000000,50,50,50,1.000000000000,50,false,50,1.000000000000,26,0.520000000000,3,0.060000000000,3,47,1.957911103560,0.041657683054,0.030439558228,0.009843045620,"T11 np.gradient magnitude on full source-image grayscale [0,1]",0-e crop mask placed back at native crop_box; outside crop is recorded unknown and excluded from edge score,phases/p2-gsjso/runs/20260716_e5_c001_s3b0_measurements/0e_semantic/masks/DEBY_LOD2_8568392_DJI_20241217084901_0194_D.npz,5f33f0e3351eaf471297f35434c7b8dae6b7fc7a0019af8c63586132fb4bcab4,false,false,false,0,0,measured,occlusion estimate is projected-outline overlap with available 0-e neighbor mask
